Epoch,126,train loss,32.2424,train acc,38.46,val loss,174.3344,val acc,23.53,best val acc,32.353
Epoch,127,train loss,34.9021,train acc,35.04,val loss,174.3581,val acc,23.53,best val acc,32.353
Epoch,128,train loss,33.7958,train acc,32.48,val loss,180.9346,val acc,23.53,best val acc,32.353
Epoch,129,train loss,33.5728,train acc,33.33,val loss,175.6080,val acc,26.47,best val acc,32.353
Epoch,130,train loss,32.9959,train acc,34.19,val loss,173.6581,val acc,26.47,best val acc,32.353
Epoch,131,train loss,32.1340,train acc,39.32,val loss,177.5331,val acc,26.47,best val acc,32.353
Epoch,132,train loss,31.9384,train acc,42.74,val loss,173.7408,val acc,23.53,best val acc,32.353
Epoch,133,train loss,32.1633,train acc,36.75,val loss,176.6941,val acc,26.47,best val acc,32.353
Epoch,134,train loss,31.5622,train acc,35.90,val loss,177.1281,val acc,26.47,best val acc,32.353
Epoch,135,train loss,31.8040,train acc,37.61,val loss,175.4550,val acc,23.53,best val acc,32.353
Epoch,136,train loss,32.0722,train acc,35.90,val loss,174.6902,val acc,32.35,best val acc,32.353
Epoch,137,train loss,31.6697,train acc,35.04,val loss,174.6436,val acc,29.41,best val acc,32.353
Epoch,138,train loss,31.1993,train acc,36.75,val loss,176.9618,val acc,26.47,best val acc,32.353
Epoch,139,train loss,33.2857,train acc,32.48,val loss,176.3649,val acc,26.47,best val acc,32.353
Epoch,140,train loss,32.3202,train acc,36.75,val loss,174.4713,val acc,32.35,best val acc,32.353
Epoch,141,train loss,32.0296,train acc,41.88,val loss,172.0659,val acc,29.41,best val acc,32.353
Epoch,142,train loss,32.4335,train acc,35.90,val loss,174.3790,val acc,26.47,best val acc,32.353
Epoch,143,train loss,32.2698,train acc,37.61,val loss,175.7537,val acc,23.53,best val acc,32.353
Epoch,144,train loss,31.1480,train acc,29.06,val loss,172.6212,val acc,23.53,best val acc,32.353
Epoch,145,train loss,32.1104,train acc,34.19,val loss,175.6939,val acc,23.53,best val acc,32.353
Epoch,146,train loss,31.8187,train acc,35.90,val loss,175.3117,val acc,32.35,best val acc,32.353
Epoch,147,train loss,31.4916,train acc,33.33,val loss,174.4119,val acc,23.53,best val acc,32.353
Epoch,148,train loss,32.4652,train acc,30.77,val loss,176.6172,val acc,23.53,best val acc,32.353
Epoch,149,train loss,33.0535,train acc,34.19,val loss,175.2251,val acc,29.41,best val acc,32.353
Epoch,150,train loss,32.6265,train acc,40.17,val loss,171.4894,val acc,26.47,best val acc,32.353
Epoch,151,train loss,31.3420,train acc,34.19,val loss,176.5997,val acc,23.53,best val acc,32.353
Epoch,152,train loss,32.8351,train acc,34.19,val loss,177.5118,val acc,26.47,best val acc,32.353
Epoch,153,train loss,33.8082,train acc,33.33,val loss,173.2808,val acc,32.35,best val acc,32.353
Epoch,154,train loss,33.8158,train acc,37.61,val loss,171.8455,val acc,17.65,best val acc,32.353
Epoch,155,train loss,34.2775,train acc,29.06,val loss,173.2992,val acc,20.59,best val acc,32.353
Epoch,156,train loss,34.2180,train acc,30.77,val loss,172.3188,val acc,23.53,best val acc,32.353
Epoch,157,train loss,34.0928,train acc,33.33,val loss,174.6421,val acc,23.53,best val acc,32.353
Epoch,158,train loss,33.4495,train acc,32.48,val loss,175.7433,val acc,26.47,best val acc,32.353
Epoch,159,train loss,31.5515,train acc,31.62,val loss,172.2565,val acc,23.53,best val acc,32.353
Epoch,160,train loss,33.4755,train acc,35.04,val loss,169.0618,val acc,32.35,best val acc,32.353
Epoch,161,train loss,31.7879,train acc,42.74,val loss,176.3309,val acc,23.53,best val acc,32.353
Epoch,162,train loss,32.0813,train acc,34.19,val loss,171.5452,val acc,23.53,best val acc,32.353
Epoch,163,train loss,30.8700,train acc,35.90,val loss,171.7823,val acc,23.53,best val acc,32.353
Epoch,164,train loss,31.2012,train acc,35.04,val loss,174.1248,val acc,23.53,best val acc,32.353
Epoch,165,train loss,31.2198,train acc,35.04,val loss,171.0949,val acc,26.47,best val acc,32.353
Epoch,166,train loss,32.6488,train acc,34.19,val loss,170.2821,val acc,29.41,best val acc,32.353
Epoch,167,train loss,30.1541,train acc,37.61,val loss,179.9559,val acc,26.47,best val acc,32.353
Epoch,168,train loss,32.7508,train acc,33.33,val loss,169.8236,val acc,23.53,best val acc,32.353
Epoch,169,train loss,33.0586,train acc,34.19,val loss,170.8828,val acc,26.47,best val acc,32.353
Epoch,170,train loss,32.6484,train acc,35.90,val loss,173.1146,val acc,32.35,best val acc,32.353
Epoch,171,train loss,31.7740,train acc,38.46,val loss,179.4051,val acc,26.47,best val acc,32.353
Epoch,172,train loss,33.3245,train acc,34.19,val loss,172.3098,val acc,23.53,best val acc,32.353
Epoch,173,train loss,34.7602,train acc,36.75,val loss,173.3597,val acc,23.53,best val acc,32.353
Epoch,174,train loss,33.5209,train acc,34.19,val loss,179.2025,val acc,26.47,best val acc,32.353
Epoch,175,train loss,33.5583,train acc,35.90,val loss,173.9243,val acc,26.47,best val acc,32.353
Epoch,176,train loss,31.0928,train acc,34.19,val loss,173.6458,val acc,26.47,best val acc,32.353
Epoch,177,train loss,31.3122,train acc,35.04,val loss,171.6562,val acc,29.41,best val acc,32.353
Epoch,178,train loss,32.8370,train acc,35.90,val loss,167.8002,val acc,17.65,best val acc,32.353
Epoch,179,train loss,33.2231,train acc,23.08,val loss,167.8275,val acc,23.53,best val acc,32.353
Epoch,180,train loss,30.7702,train acc,32.48,val loss,178.5791,val acc,26.47,best val acc,32.353
Epoch,181,train loss,32.0279,train acc,32.48,val loss,177.5546,val acc,26.47,best val acc,32.353
Epoch,182,train loss,34.9081,train acc,34.19,val loss,171.6184,val acc,29.41,best val acc,32.353
Epoch,183,train loss,33.7858,train acc,35.90,val loss,170.1854,val acc,20.59,best val acc,32.353
Epoch,184,train loss,34.3132,train acc,29.06,val loss,172.5491,val acc,17.65,best val acc,32.353
Epoch,185,train loss,36.1047,train acc,33.33,val loss,169.7948,val acc,23.53,best val acc,32.353
Epoch,186,train loss,32.4722,train acc,30.77,val loss,173.0205,val acc,29.41,best val acc,32.353
Epoch,187,train loss,33.8457,train acc,35.90,val loss,175.1835,val acc,29.41,best val acc,32.353
Epoch,188,train loss,32.6125,train acc,31.62,val loss,174.2941,val acc,32.35,best val acc,32.353
Epoch,189,train loss,30.9784,train acc,40.17,val loss,165.1250,val acc,17.65,best val acc,32.353
Epoch,190,train loss,32.3220,train acc,28.21,val loss,166.8239,val acc,23.53,best val acc,32.353
Epoch,191,train loss,31.3256,train acc,34.19,val loss,176.6402,val acc,29.41,best val acc,32.353
Epoch,192,train loss,32.3530,train acc,34.19,val loss,170.5145,val acc,26.47,best val acc,32.353
Epoch,193,train loss,34.5140,train acc,32.48,val loss,168.4278,val acc,32.35,best val acc,32.353
Epoch,194,train loss,34.5981,train acc,30.77,val loss,165.2826,val acc,26.47,best val acc,32.353
Epoch,195,train loss,34.1621,train acc,34.19,val loss,173.3665,val acc,23.53,best val acc,32.353
Epoch,196,train loss,34.0277,train acc,34.19,val loss,172.1385,val acc,23.53,best val acc,32.353
Epoch,197,train loss,29.3725,train acc,33.33,val loss,172.5881,val acc,26.47,best val acc,32.353
Epoch,198,train loss,32.1648,train acc,33.33,val loss,173.3954,val acc,29.41,best val acc,32.353
Epoch,199,train loss,29.6540,train acc,38.46,val loss,173.3207,val acc,26.47,best val acc,32.353
Epoch,200,train loss,29.1927,train acc,36.75,val loss,165.8526,val acc,23.53,best val acc,32.353
